ID,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
14725,0,0,0.16,0,0.16
6858,0.65,0.41,0,0.19,1.24
16538,0.22,0.24,0.03,0.05,0.55
8211,0,0,0.04,0,0.04
2996,0.13,0.07,0,0.02,0.22
11648,0,0,0.03,0,0.03
2288,0,0,0.09,0,0.09
15448,0.02,0,0,0,0.02
17307,0.17,0.03,0,0.02,0.22
2482,0.1,0.04,0.1,0.01,0.25
12186,0.01,0,0,0,0.02
5563,0.09,0.06,0,0.01,0.16
5546,0.06,0.05,0,0.02,0.12
16488,2.03,1.79,0.08,0.47,4.37
3619,0.05,0.04,0,0.01,0.11
7747,0.07,0,0,0.01,0.07
14112,0.22,0.09,0,0.03,0.34
14166,0,0.02,0,0,0.02
9432,1.3,0.49,0,0.16,1.95
17490,0.02,0,0,0,0.03
9305,0.02,0.07,0,0.01,0.1
15259,0.24,0.19,0,0.06,0.5
2847,0.1,0.07,0,0.02,0.2
19616,14.97,4.94,0.24,1.67,21.82
16456,0.08,0.02,0,0.01,0.11
12969,0.8,0.53,0,0.22,1.55
17110,0,0,0.02,0,0.02
5751,0.27,0.03,0,0.17,0.47
2494,0,0.98,0,0.09,1.07
8314,0.1,0.04,0,0,0.15
13854,0.1,0.04,0,0,0.13
18812,0,0,0.08,0,0.08
10093,0,0,0.02,0,0.02
17581,0.13,0.03,0,0,0.17
3257,0.36,0.05,0,0.05,0.45
19383,0.14,0.1,0,0.05,0.29
17000,0.1,0.03,0,0,0.13
16621,0.13,0.02,0,0.01,0.16
3164,0.01,0.04,0,0.01,0.07
2671,0.09,0.02,0,0.01,0.13
9581,0.34,0.13,0,0.02,0.49
19319,0.1,0.08,0,0.03,0.2
6500,1.28,1.05,0.07,0.43,2.83
10117,0.2,0.16,0,0.05,0.42
19785,0,0,0.08,0,0.08
7060,0.06,0.01,0,0,0.07
18862,0.36,0.1,0.06,0.06,0.58
18782,1.2,0.63,0.04,0.19,2.06
5641,1.48,0.25,0.46,0.06,2.25
19697,0,0,0.89,0,0.89
17642,0.19,0.15,0,0.05,0.39
12309,0,0,0.38,0.03,0.4
12654,0.29,0.19,0.67,0.09,1.24
12384,0.14,0.37,0,0.07,0.59
11407,0,0,0.04,0,0.04
10120,0.18,0.05,0,0.01,0.23
350,0.31,0.11,0,0.01,0.43
8509,0.03,0.08,0,0.02,0.13
16880,0.26,0,0,0.02,0.28
18573,0.12,0.08,0,0.01,0.21
14894,0.14,0.25,0.02,0.09,0.51
17962,0.06,0.03,0.03,0.02,0.14
11075,0.06,0.05,0,0.02,0.12
2679,0.33,0.1,0,0.02,0.44
5449,0,0,0.19,0,0.19
6662,0.22,0.37,0.02,0.13,0.74
18074,0.4,0.13,0,0.02,0.55
215,0.02,0.01,0,0,0.03
2188,0.2,0.05,0.05,0.03,0.33
9974,0.09,0.03,0,0,0.12
11146,0,0,0.12,0,0.12
5840,0,0,0.06,0,0.06
6574,0,0,0.03,0,0.03
10818,0,0,0.62,0,0.62
19511,0.13,0.05,0,0,0.18
13103,0,0,0.02,0,0.02
18164,0.22,0.34,0.18,0.12,0.86
7690,0.28,0.19,0,0.03,0.5
17231,0,0,0.07,0,0.07
14620,0.03,0.01,0,0,0.04
10371,0.17,0.14,0.03,0.06,0.39
11170,0.41,0.11,0,0.01,0.54
8847,0.04,0.01,0,0.01,0.06
501,0,0,0.07,0,0.07
1501,0.05,0.02,0,0.01,0.08
14872,0,0,0.02,0,0.02
13585,0.02,0,0,0,0.02
38,0,0,0.02,0,0.02
4219,1.01,0.04,0.03,0.16,1.25
13433,0,0,0.02,0,0.02
8177,1.87,0.77,0,0.22,2.86
11429,0.15,0,0,0.01,0.17
18020,0.85,0.03,0.22,0.14,1.24
18357,0.32,0,0,0.03,0.35
19404,0.15,0.01,0,0,0.17
18586,0.01,0,0,0,0.02
11714,0.4,0.02,0,0,0.43
1247,0.47,0,0.01,0.04,0.52
6671,1.27,0.42,0,0.07,1.76
11176,0.01,0,0,0,0.02
11080,0.03,0.03,0,0.01,0.07
2363,0,0.03,0,0.01,0.03
1467,0.04,0,0,0,0.04
12868,0.15,0.14,0,0.03,0.32
607,0.34,0.03,0,0.03,0.4
11258,0,0,0.02,0,0.02
7635,0.99,0.64,0,0.08,1.71
14888,0,0.1,0,0.03,0.12
6769,0.04,0,0,0,0.04
6449,0.2,0.06,0,0.01,0.27
18171,0,0,0.19,0,0.19
544,0.05,0.12,0,0.02,0.19
10743,0,0.02,0,0.01,0.03
2001,1.24,0.85,0,0.21,2.3
7258,0.13,0.03,0,0,0.17
13324,0.1,0.03,0,0,0.13
7437,0.12,0.03,0,0.01,0.16
11959,0.31,0,0,0.02,0.34
7920,0,0,0.08,0,0.08
8368,0.43,0.29,0,0.05,0.78
18526,7.28,0.45,0,0.08,7.81
14283,1.33,0.14,0,0.15,1.63
8690,0.32,0.02,0,0,0.34
17863,0.08,0.06,0,0.01,0.15
8122,0.05,0.01,0,0.01,0.07
6102,0.23,0.16,0,0.03,0.41
19162,0.04,0,0,0,0.04
16389,0.73,0.92,0.04,0.37,2.05
14145,0.12,0.08,0,0.01,0.21
13577,0.07,0.1,0.01,0.04,0.21
16750,0.14,0.04,0,0,0.18
12061,0.16,0.07,0,0.02,0.24
18418,0.19,0.05,0,0.01,0.25
14538,0.02,0.01,0,0,0.03
1641,2.47,0.76,0,0.13,3.36
3973,0,0,0.04,0,0.04
12753,0.02,0.01,0,0,0.03
1079,0,0,0.01,0,0.01
8386,0.05,0.01,0,0,0.06
298,0,0,0.01,0,0.01
15863,0,0.07,0,0.01,0.08
11224,0.09,0,0,0.01,0.1
16336,0,0.04,0,0.01,0.04
15653,0.17,0.01,0,0.01,0.19
7035,0.28,0.39,0,0.09,0.76
12592,0.03,0.01,0,0,0.04
1343,0,0,0.23,0,0.23
13539,0.52,0.06,0.41,0.05,1.04
10467,0.2,0.15,0,0.05,0.41
13147,1.58,1.01,0,0.38,2.97
15539,0,0,0.42,0.03,0.45
10710,0.03,0,0.12,0,0.16
17687,0.09,0,0,0.74,0.84
7193,0.06,0,0,0,0.06
19768,0.86,0,0,0.06,0.92
675,0.16,0,0,0.01,0.17
14146,0,0.57,0.04,0,0.61
17811,0.51,0.27,0.05,0.15,1
17608,0.23,0.07,0.03,0.06,0.39
10049,0.11,0.04,0,0,0.15
14749,0,0.02,0,0,0.02
3758,0.26,0,0,0.02,0.28
16907,0.13,0,0,0.01,0.14
1659,0.99,0.16,0,0.04,1.19
7548,0,0,0.12,0,0.12
7195,0,0,0.07,0,0.07
31,0,0,0.09,0.01,0.09
14868,0.03,0,0,0,0.03
6920,0.06,0.05,0.14,0.02,0.26
19016,0.77,0.3,0.09,0.16,1.32
17807,0.05,0,0,0.01,0.06
954,0,0,0.12,0,0.12
5763,0,0,0.15,0,0.15
15272,0.26,0.24,0,0.1,0.6
10817,0.16,0.04,0,0,0.2
19311,0.2,0.22,0.24,0.09,0.74
1269,0.18,0.05,0,0.01,0.24
12361,0,0.02,0,0,0.03
5680,0,0,0.02,0,0.02
5728,0.25,0,0.02,0.02,0.3
14334,0.15,0.06,0,0,0.21
9846,0.2,0.01,0,0.02,0.22
130,0,0,0.15,0.01,0.16
5402,0.01,0.04,0,0.01,0.07
9092,0.74,0.21,0,0.04,0.99
9053,0,0,0.07,0,0.07
4596,0.26,0.21,0,0.07,0.54
967,0.04,0,0,0,0.05
3799,0.04,0.03,0,0.01,0.09
3575,0.05,0.01,0,0,0.06
16029,0.39,0.92,0,0.17,1.47
2114,0,0,0.02,0,0.02
16766,0.01,0,0,0,0.01
8782,0,0.07,0,0.01,0.09
19664,0.01,0.01,0,0,0.02
9343,0,0,0.11,0,0.11
9856,0.24,0.19,0,0.06,0.49
530,0,0,0.05,0,0.05
14607,0,0,0.11,0.01,0.12
11865,0.25,0.2,0,0.07,0.51
857,0.18,0.17,0.03,0.04,0.42
804,0.82,0,0,0.06,0.87
19868,0.07,0.05,0.03,0.01,0.16
17707,0,0,0.07,0,0.07
15489,0,0.03,0,0.01,0.04
16006,0,0,0.14,0,0.14
16133,0.02,0.01,0.05,0.01,0.09
2484,0.25,0.18,0,0.04,0.48
11625,0,0.01,0,0,0.01
7352,0,0.01,0,0,0.01
9295,0,0,0.02,0,0.02
740,0.12,0.01,0,0.01,0.14
13195,0.06,0,0,0,0.07
3139,0.29,0.2,0.02,0.04,0.55
14546,0,0,0.36,0,0.36
14567,0.59,0.46,0,0.15,1.2
3689,0,0,0.02,0,0.02
15598,0.19,0.09,0.08,0.07,0.44
14706,0,0,0.04,0,0.04
2576,0.32,0.59,0.01,0.11,1.02
15925,0.47,0.04,0,0.04,0.55
5220,0.2,0.2,0,0.13,0.53
14811,0,0,0.07,0,0.07
10281,0.57,0.13,0,0.01,0.71
7864,1.26,0.61,0,0.09,1.95
11208,0.06,0.04,0,0.01,0.11
1683,0.25,0,0,0.02,0.27
9896,0.06,0.02,0,0,0.08
8627,0.01,0.64,0,0.02,0.67
2626,0.03,0.04,0,0.01,0.09
6588,0.06,0,0,0.01,0.06
10632,0.21,0.05,0,0.01,0.27
17852,0,0,0.01,0,0.01
18011,0,0.04,0,0.01,0.05
2028,0.02,0.01,0,0,0.03
11102,0,0,0.02,0,0.02
9446,0.38,0.37,0,0.15,0.91
5403,0.14,0,0,0.01,0.15
13608,0.11,0.03,0,0.01,0.15
3890,0.66,0.45,0.04,0.21,1.35
11766,0,0,0.03,0,0.03
13470,0.09,0.03,0,0,0.12
3397,0.12,0.05,0,0,0.17
3134,0.11,0.39,0,0.03,0.54
17220,0,0,0.02,0,0.02
2125,0.04,0,0,0,0.04
4788,0.27,0.1,0,0.01,0.38
9674,0,0,0.17,0,0.17
19786,0.11,0.02,0,0.01,0.14
16903,0.01,0.01,0,0,0.01
19569,0,0,0.01,0,0.01
10652,0.2,0.08,0,0.01,0.28
6756,0.21,0.17,0,0.06,0.43
2411,0.66,0.4,0,0.05,1.12
10997,0.31,0.09,0,0.01,0.42
9546,0,0,0.01,0,0.01
7894,0,0,0.03,0,0.03
2039,0.05,0.03,1.1,0.08,1.26
13427,0.04,0.03,0,0.01,0.08
9837,0,0,0.27,0.02,0.29
17872,0.18,0.22,0,0.05,0.45
2185,0,0,0.04,0,0.04
16591,0,0,0.08,0,0.08
14366,0.04,0,0,0,0.04
7695,0.06,0.02,0,0,0.08
13301,0.63,0.27,0,0.02,0.92
10930,0.65,0.44,0,0.08,1.16
1491,0.43,0.16,0,0.01,0.61
647,0.04,0.02,0,0,0.06
9656,0.02,0.09,0,0.04,0.16
18337,0.29,0,0,0.02,0.31
5103,0.13,0,0,0.01,0.14
17952,0,0.02,0,0,0.02
11043,0,0,0.06,0,0.06
4578,1.02,0.34,0,0.05,1.41
14727,0.04,0.05,0,0.01,0.1
8840,0,0,0.01,0,0.01
4647,0.07,0,0.06,0.01,0.14
6425,0.06,0,0,0,0.06
2502,0.04,0,0,0,0.04
7459,0.31,0.17,0.07,0.09,0.64
6057,0.08,0.03,0,0,0.11
18837,0,0,0.11,0.01,0.12
6136,0.26,0.1,0,0.01,0.37
9804,0.08,0.01,0,0.01,0.1
19478,0.76,0.28,0,0.02,1.06
17749,0.2,0,0,0.02,0.21
16143,0.09,0,0,0.01,0.1
14561,0,0,0.02,0,0.02
17066,0.11,0.1,0.02,0.04,0.28
10240,0.18,0.12,0.16,0.03,0.49
14058,0.05,0,0,0,0.06
7919,0.14,0.01,0,0.01,0.16
13169,0,0,0.08,0,0.08
3821,1.1,0.07,0,0.01,1.18
17846,0.06,0.02,0,0,0.09
6862,0,0,0.01,0,0.01
17400,0,0,0.1,0,0.1
17518,0.12,0.1,0,0.03,0.25
17737,0.79,0.53,0,0.13,1.44
17491,0.92,0.33,0.52,0.05,1.83
16584,0.15,0,0,0.01,0.16
19735,0.12,0,1.3,0,1.42
14861,0,0,0.11,0,0.11
7624,0.26,0.11,0.06,0.05,0.48
19479,0.08,0.05,0,0.01,0.14
4987,0.09,0.07,0,0.02,0.19
11209,0.07,0.04,0,0.02,0.13
8859,0.09,0.01,0,0.01,0.11
9490,0,0,0.2,0,0.2
2074,4.76,3.76,0.44,1.62,10.57
736,0.02,0.01,0,0,0.03
13090,0,0,1.15,0,1.15
4328,0.23,0.16,0,0.03,0.41
7509,0,0,0.18,0,0.18
17667,0.68,0.27,0,0.09,1.04
19439,0,0,0.03,0,0.03
2235,0,0,0.01,0,0.01
3742,0,0,0.03,0,0.03
12776,0,0,0.11,0,0.11
389,0.1,0.01,0.12,0.02,0.25
9683,0.03,0.02,0,0.01,0.06
4840,0.03,0.02,0,0.01,0.05
1363,0.23,0.14,0,0.09,0.46
16581,0.14,0.01,0.31,0.02,0.48
4526,0,0.15,0,0.05,0.2
5232,1.74,1.24,1.87,0.52,5.36
1988,0.26,0.14,0.01,0.04,0.45
3414,0,0.02,0,0,0.03
9153,0.07,0.03,0,0.01,0.11
18952,0.06,0.04,0,0.01,0.1
8239,0,0,0.04,0,0.04
16487,0,0,0.44,0,0.44
17199,0.1,0.02,1.12,0.01,1.26
11017,0.12,0.05,0.02,0.02,0.21
8341,0.06,0.02,0,0.01,0.09
11437,0,0,0.08,0,0.08
17812,0.05,0.04,0,0.01,0.09
17757,0.26,0.06,0,0,0.33
8107,1.43,0.54,0.71,0.07,2.75
1124,0.1,0.04,0.2,0.01,0.34
14307,0.01,0,0,0,0.02
688,0.03,0,0,0.01,0.03
18488,0,0,0.06,0,0.06
16004,0,0,0.02,0,0.02
15201,0.32,0.12,0,0.01,0.45
15880,0.01,0,0,0,0.02
12360,0.02,0.06,0,0.03,0.11
973,0,0,0.06,0,0.06
4244,0.03,0.01,0,0,0.04
5608,0,0.02,0,0,0.03
14099,1.01,0.04,0,0.16,1.21
19950,0.19,0.17,0.03,0.04,0.42
9118,0,0,0.42,0,0.42
9625,0,0,0.08,0,0.08
15999,0.08,0.06,0.16,0.02,0.32
12624,0.02,0.01,0,0,0.04
18846,0,0,0.08,0,0.08
15796,0.18,0,0,0.02,0.2
7213,0.05,0,0,0,0.05
10125,0,0.16,0,0.02,0.18
11449,0.1,0.04,0,0.02,0.17
13653,0.04,0.04,0,0.01,0.09
11854,0.23,0.15,0,0.03,0.41
9930,0.32,0.08,0,0.01,0.42
1144,0.08,0.03,0,0,0.11
9125,0.04,0.01,0,0,0.05
5928,0.14,0,0,0.01,0.16
8858,0.05,0.03,0.23,0.02,0.34
14047,0.02,0.01,0,0,0.03
12426,0.14,0.04,0,0.01,0.19
5511,0.17,0.04,0,0,0.21
4790,0.04,0,0,0,0.04
3649,0,0,0.55,0,0.55
1474,0,0,0.16,0.03,0.19
3518,0.05,0.05,0.34,0.01,0.46
18381,0.45,0.31,0.29,0.06,1.11
16628,0.03,0.02,0,0,0.05
8326,0,0.02,0,0,0.02
19584,0.04,0.03,0,0.01,0.09
5364,0.02,0.04,0,0.01,0.06
5584,0.55,0.14,0,0.05,0.75
7616,0.41,0.07,0.04,0.66,1.18
12779,0.15,0,2.05,0,2.2
11200,0.02,0.26,0,0.01,0.3
6824,0,0,0.03,0,0.03
2215,0.13,0.18,0,0.04,0.35
3885,0.12,0.04,0,0,0.17
10855,0,0,0.12,0,0.12
6968,0,0,0.05,0,0.05
3180,0,0.01,0,0,0.01
11588,0.05,0.04,0.06,0.02,0.16
17828,1.07,1.31,0.06,0.31,2.74
16996,0.27,0.21,0,0.07,0.54
7470,0,0,0.36,0.03,0.38
12964,0.73,0.5,0,0.09,1.32
11758,0.05,0.04,0,0.01,0.11
4412,0.81,0.3,0,0.02,1.13
8466,0.07,0,0,0.01,0.08
6758,0.14,0.04,0,0.02,0.2
2964,0,0,0.07,0,0.07
7550,0,0,0.03,0,0.03
1911,0.23,0.06,0,0.01,0.3
16857,0,0,0.02,0,0.02
10162,0,0,0.23,0,0.23
5505,0.58,0,0,0.05,0.63
3310,0.02,0.02,0,0.01,0.05
6357,0.1,0.07,0,0.01,0.19
6837,0,0,0.05,0,0.05
6984,0.13,0.76,0.03,0.09,1
10366,0,0,0.05,0,0.05
10105,0.16,0.12,0,0.04,0.32
8685,0.88,0.04,0,0.04,0.95
5264,0.67,0.3,0,0.15,1.13
15308,0.29,0.02,0,0,0.31
11110,0.49,1.27,0,0.25,2.01
19756,0,0.05,0,0.02,0.07
9641,0.34,0.01,0,0.03,0.38
17125,0.31,0.02,0,0.03,0.36
12279,0.01,0.04,0,0.01,0.06
19780,0.09,0.02,0,0.01,0.12
13038,0.12,0,0,0.01,0.13
555,0,0,0.02,0,0.02
4744,0.01,0,2.13,0,2.14
10862,0,0,0.45,0.03,0.48
4853,0.28,0.22,0,0.07,0.58
11871,0.08,0.33,0.01,0.11,0.54
18507,1.35,0.56,0,0.2,2.11
17813,0.1,0.02,0,0,0.12
10027,0,0,0.24,0,0.24
5461,0.42,0.34,0,0.14,0.91
10630,0.47,0.09,0.01,0.04,0.61
2853,0,0.43,0,0.05,0.48
11776,0.2,0.08,0.12,0.03,0.42
15741,0.06,0.02,0,0,0.08
13534,0.16,0.18,0.05,0.09,0.48
11671,0.04,0.01,0,0,0.06
10300,0.58,0.44,0.44,0.12,1.58
17106,0.19,0.05,0,0,0.24
4930,0.09,0.01,0,0.01,0.11
17715,0.46,0,0,0.04,0.49
4206,0.2,0.09,0,0.05,0.33
8914,0,0,0.03,0,0.03
6469,0.64,0.28,0.04,0.13,1.09
18858,0.48,0.08,0,0,0.57
18902,0.08,0.03,0,0,0.11
1396,2.08,1.09,0.15,0.33,3.64
6006,0.03,0,0,0,0.03
13253,0,0,0.03,0,0.03
14766,0,0,0.32,0,0.32
8677,0.12,0.08,0,0.01,0.22
9553,0.59,0.75,0.01,0.21,1.56
18133,0,0,0.08,0,0.08
4276,0.23,0,0,0.02,0.25
10435,0.39,0.27,0.43,0.08,1.16
14292,0.15,0.03,0,0,0.19
15740,0.04,0.01,0,0,0.05
11403,0.01,0,0,0,0.01
19822,0.01,0,0.05,0,0.06
12989,0.16,0.04,0,0,0.2
17799,0.11,0.09,0,0.02,0.22
13494,0.05,0,0,0,0.05
17211,0.31,0.21,0,0.04,0.55
14609,0,0,0.04,0,0.04
367,0.14,0.01,0,0.01,0.16
7793,0,0.01,0,0,0.02
7398,0.05,0.03,0,0.01,0.09
4700,0.02,0.01,0,0,0.03
532,0.17,0.12,0,0.02,0.31
2025,0.01,0,0,0,0.01
3104,2.06,0.12,0,0.02,2.2
16311,0.18,0.03,0,0.02,0.23
3431,0,0.02,0,0,0.03
4564,0,0.01,0,0,0.02
15324,0.23,0.16,0,0.03,0.42
4274,2.57,1.58,2.06,0.21,6.41
3813,0.02,0.02,0,0,0.05
1174,0.14,0.11,0,0.04,0.28
14973,0.01,0.02,0,0.01,0.04
10148,3.54,1.24,3.81,0.18,8.76
6903,0.03,0,0,0,0.03
18400,0.57,0.3,0,0.08,0.95
5035,0.54,0.35,0.02,0.1,1.01
5050,1.56,1.4,0.07,0.5,3.54
6475,0.03,0.03,0,0.01,0.07
11313,0.02,0.01,0,0,0.03
19386,0.52,1.03,0,0.59,2.14
1816,0.18,0.01,0,0.01,0.21
12244,0.07,0.02,0,0,0.09
10568,0,0,0.28,0,0.28
11235,0.01,0.02,0,0,0.04
2323,0.05,0.01,0,0,0.06
3648,0.66,0,0,0.05,0.72
9509,1.03,0.14,0,0.04,1.21
16790,1.63,0.52,0.35,0.18,2.69
19234,0.11,0,0,0.01,0.12
14157,0,0,0.02,0,0.02
16800,0.14,0,0,0.01,0.16
14523,1.98,0.88,0.59,0.32,3.76
5976,0.02,0.02,0.22,0.02,0.27
5736,0.21,0,0,0.02,0.23
18580,0.08,0,0,0.01,0.09
11520,0,0.27,0,0.03,0.3
12951,0.04,0.03,0,0.01,0.08
15851,0.06,0.02,0,0.01,0.09
10451,0.16,0.1,0.07,0.03,0.35
18969,0.41,0.15,0,0.01,0.57
5108,0.23,0.04,0.02,0.03,0.32
18462,0,0,0.05,0,0.05
735,0.07,0.05,0,0.01,0.13
4107,0,0,0.22,0,0.22
8977,0,0,0.02,0,0.02
19907,0.16,0,0,0.01,0.17
6772,0.12,0,0,0.01,0.13
14949,0.02,0.01,0,0,0.03
7667,0.11,0.03,0.06,0.05,0.24
17024,0,0,0.12,0,0.12
683,0,0,0.01,0,0.01
5886,0.21,0.3,0,0.07,0.58
14708,1.47,0.09,0.45,0.11,2.12
16140,0,0.04,0,0.01,0.05
16170,0.24,0.06,0,0,0.3
11357,0.12,0,0,0.01,0.12
14704,0.12,0,0.03,0.01,0.16
18181,0,0.01,0,0,0.01
12502,0.44,0.4,0,0.17,1.02
18878,0.17,0.13,0,0.04,0.35
15708,1.4,1.4,0.1,0.87,3.77
2703,0.08,0.02,0.03,0.01,0.13
6794,0.44,0,0,0.03,0.47
11928,0.04,0.02,0,0,0.06
18464,0.2,0.15,0,0.04,0.39
9028,0.3,0,0,0.02,0.32
1968,0.07,0.01,0,0.01,0.08
6960,1.17,0.72,0,0.22,2.1
13654,0.11,0.29,0,0.36,0.76
10516,0.39,0.11,0,0.02,0.52
18413,0,0,0.03,0,0.03
1419,0.04,0.01,0,0,0.05
3986,0.12,0.03,0,0.01,0.15
19255,0.4,0.21,0.01,0.05,0.67
4796,0.05,0.01,0,0,0.06
8830,0.05,0.04,0,0.01,0.09
12334,0.06,0.05,0,0.02,0.13
6871,1.01,0.9,0,0.37,2.28
5084,0.39,0.16,0.37,0.12,1.04
18848,0.04,0.01,0.01,0,0.06
3005,0,0,0.04,0,0.04
3325,0,0,0.23,0.02,0.25
8423,0,0,0.23,0.02,0.24
1861,0,0.01,0,0,0.01
13142,0.08,0.06,0.19,0.02,0.34
13974,1.06,1.93,0.41,0.43,3.82
17045,0.23,0.18,0,0.06,0.47
15122,0.13,0,0.01,0.01,0.15
13228,0,0,0.1,0,0.1
13877,0.18,0.07,0,0,0.25
10852,0,0,0.55,0,0.55
11281,0,0.02,0,0,0.02
12214,0.28,0.08,0,0.01,0.38
2541,0,0,0.02,0,0.02
17855,0.58,0.81,0,0.24,1.63
1914,0.18,0.24,0,0.05,0.48
6407,0.01,0.01,0,0,0.03
2797,0.22,0,0,0.02,0.24
142,0.1,0.08,0,0.02,0.21
4810,0.04,0.13,0,0.01,0.18
8493,0.18,0,0,0.01,0.19
17751,0.02,0,0,0,0.02
7209,0,0.02,0,0,0.02
8978,0.23,0.09,0,0.01,0.32
12295,0,0,1.05,0,1.05
14736,0,0,0.04,0,0.04
4774,0.46,0.31,0,0.08,0.85
19867,0.16,0.06,0,0,0.22
107,0.09,0,0,0.01,0.1
10989,0.16,0.05,0,0.01,0.22
3761,0,0,0.05,0,0.05
6002,0.14,0.25,0,0.08,0.47
13803,0.1,0.04,0,0.03,0.17
1066,0,0,0.18,0,0.18
7928,0.27,0.23,0,0.06,0.56
3491,0.21,0.13,0.46,0.08,0.89
548,0.02,0.01,0,0,0.03
4051,0,0,0.07,0,0.07
9684,0.11,0.03,0,0.01,0.15
6071,0.1,0.04,0,0,0.14
9443,0,0,0.13,0,0.13
19346,0.66,0,0,0.05,0.71
16307,0.23,0.06,0,0,0.29
6313,0.36,0.09,0.02,0.01,0.49
1740,0,0,0.14,0,0.14
16473,0.08,0.07,0,0.02,0.17
8544,0.13,0.04,0,0.01,0.18
5304,0.02,0,0,0,0.02
5898,0.24,0.19,0,0.06,0.5
14259,0.7,0.13,0.91,0.01,1.75
1606,0,0,0.06,0,0.06
13075,4.01,1.26,0.87,0.17,6.31
11414,0,0,0.33,0.02,0.36
1803,0.16,0.12,0,0.04,0.32
2388,0.11,0,0,0.01,0.13
2341,0,0,0.19,0,0.19
4123,0.25,0.04,0,0.02,0.31
3223,0.04,0.03,0,0.01,0.08
10720,0,0,0.06,0,0.06
1521,2.36,2.1,0.02,0.25,4.73
8149,0.1,0.22,0.02,0.12,0.47
19181,0,0.01,0,0,0.01
864,0.02,0.01,0,0,0.04
17646,0.24,0.06,0.07,0.01,0.38
4281,0.18,0.12,0.06,0.05,0.41
6882,0,0,0.09,0,0.09
3971,0.3,0.23,0.38,0.08,0.99
9735,0.85,0.37,0,0.05,1.27
18533,0,0,0.16,0,0.16
435,0.04,0.02,0,0.01,0.07
7633,0.06,0.02,0,0,0.08
12915,0.05,0.04,0,0.01,0.1
7490,0,0,0.57,0,0.57
12041,0,0,0.01,0,0.01
10103,0,0.02,0,0,0.02
9631,0.12,0.08,0,0.01,0.22
69,0,0,0.02,0,0.02
15940,0.11,0.04,0,0,0.15
1261,0.7,0.37,0,0.1,1.17
18218,0.08,0.03,0,0.01,0.12
15505,0.12,0.03,0,0,0.15
1315,0.14,0.08,0,0.02,0.25
17935,0.14,0.05,0,0.03,0.22
19952,0.18,0.07,0,0,0.25
14263,0.08,0,0,0.01,0.09
12283,0.05,0.04,0,0.01,0.1
16677,0,0,0.09,0,0.09
17216,0,0,0.28,0,0.28
8862,9.07,11,1.93,2.75,24.76
13262,0,0,0.08,0,0.08
15480,0.06,0.01,0,0.01,0.08
9489,0,0.17,0,0.03,0.2
15112,0.1,0,0,0.01,0.11
8007,0.1,0,0.19,0.02,0.3
18198,0.4,0.13,0,0.07,0.6
18937,0,0,0.03,0,0.03
12550,0,0,0.01,0,0.01
18800,0.13,0.37,0,0.04,0.54
11947,0.19,0.01,0,0.02,0.23
17753,0,0,0.06,0,0.06
5719,0,0,0.02,0,0.02
14144,0.27,0.18,0,0.03,0.48
17603,0.11,0.92,0,0.25,1.29
11169,0.13,0.1,0,0.02,0.25
3289,0,0.05,0,0.01,0.06
10462,0.31,0.37,0,0.14,0.83
6899,0.17,0.04,0,0.01,0.22
11118,0.18,0.64,0.49,0.25,1.56
2809,0.05,0,0,0,0.06
6294,0.68,0.25,0.21,0.02,1.17
17681,0.19,0.07,0,0,0.27
9481,0.02,0.01,0,0,0.03
13172,0,0,0.41,0,0.41
5864,2.36,0.14,0,0.03,2.53
15642,0.08,0.01,0,0.01,0.1
9323,0,0,0.16,0,0.16
19969,0.19,0.13,0,0.02,0.33
10159,0.42,0.37,0.01,0.1,0.9
1181,0.05,0.07,0,0.01,0.12
19063,0.03,0,0,0,0.03
7378,0,0.06,0,0.01,0.07
18707,0.2,0.07,0,0.01,0.28
9039,0,0.01,0,0,0.01
1671,0.23,0.15,0,0.03,0.4
7085,0.06,0,0,0.01,0.07
16220,0,0,0.07,0,0.07
2266,0.5,0.14,0.52,0.02,1.18
8766,0.07,0.06,0,0.01,0.15
5379,0,0,0.07,0,0.07
1425,0.05,0.04,0,0.01,0.1
2140,0.18,0.12,0,0.07,0.38
5442,0,0.04,0,0.01,0.05
9422,0,0,0.25,0,0.25
6265,0.13,0.15,0,0.05,0.33
13747,0.06,0.04,0,0.01,0.11
5643,0,0,0.47,0,0.47
10488,0.16,0,0,0.01,0.17
6915,0,0,0.04,0,0.04
17052,0.08,0.26,0,0.05,0.39
7291,2.11,0.94,0.12,0.34,3.51
19041,0.13,0.1,0.2,0.03,0.46
3597,0.1,0,0,0.01,0.11
3611,0.17,0.12,0,0.02,0.3
3014,0,0.03,0,0.01,0.04
16876,0.06,0.02,0,0,0.08
3029,0.25,0,0,0.02,0.27
818,0.41,0.98,0,0.33,1.72
7506,0,0,0.31,0.02,0.33
17782,0.13,0.04,0,0.01,0.17
12271,0,0.04,0,0.01,0.05
14087,1.92,0.2,0,0.06,2.18
7636,0,0.04,0,0,0.04
7577,0,0,0.02,0,0.02
10827,1.09,0.65,0.02,0.2,1.96
16769,0,0,0.17,0,0.17
11504,0.12,0.15,0,0.02,0.29
18617,1.28,1.83,0.57,0.53,4.2
3625,0,0,0.08,0,0.08
1077,0.33,0.12,0,0.01,0.46
15469,0.08,0.07,0,0.02,0.17
4880,0,0.01,0,0.01,0.02
17099,0.19,0.13,0,0.02,0.34
